position,sentLenInTokens,numPunct,numPrecedingNP,numFollowingNP,followsPrepPhrase,fourPosTagsPrecedingFollowing,followedByVBG,followedByPrep,numFollowingAdj,followsVerb,followedByVerb,followedByAdj,followedByNPAdj,numTokensPrecedingFollowingInfinitiveVerb,numTokensUntilNextPrep,followedBySeqAdjNP,depRelType,nextFollowingVerbInWeather,nextFollowingVerbInCognition
1,18,1,0,2,false,ABS-ABS-ABS-ABS-VERB-VERB-ADJ-ADV,false,false,2,false,true,false,false,7,4,false,nsubj,false,false
15,27,9,4,4,false,PROPN-PUNCT-PUNCT-PUNCT-VERB-DET-NOUN-ADP,false,false,0,false,true,false,false,0,0,false,nsubj,false,false
26,27,9,8,0,false,PUNCT-PUNCT-PRON-VERB-PUNCT-ABS-ABS-ABS,false,false,0,true,false,false,false,0,0,false,dobj,false,false
13,14,7,2,0,false,PRON-VERB-VERB-VERB-PUNCT-ABS-ABS-ABS,false,false,0,true,false,false,false,0,0,false,dobj,false,false
5,6,2,1,0,false,ADV-PUNCT-PRON-VERB-PUNCT-ABS-ABS-ABS,false,false,0,true,false,false,false,0,0,false,dep,false,false
1,7,1,0,0,false,ABS-ABS-ABS-ABS-VERB-VERB-VERB-ADV,false,false,1,false,true,false,false,0,0,false,nsubj,false,false
4,7,2,0,0,false,ABS-ADV-PUNCT-CONJ-VERB-ADJ-PUNCT-ABS,false,false,1,false,true,false,false,0,0,false,nsubj,false,false
9,12,3,1,1,false,PUNCT-PROPN-VERB-VERB-DET-ADV-PUNCT-ABS,false,false,0,true,false,false,false,0,0,false,dobj,false,false
3,12,4,1,1,false,ABS-ABS-PROPN-VERB-ADJ-PUNCT-PUNCT-PUNCT,false,false,1,true,false,true,false,0,0,true,dobj,false,false
11,12,4,3,0,false,PUNCT-DET-VERB-ADV-PUNCT-ABS-ABS-ABS,false,false,0,false,false,false,false,0,0,false,parataxis,false,false
3,10,3,0,1,false,ABS-ABS-INTJ-PUNCT-VERB-ADV-PUNCT-PRON,false,false,0,false,true,false,false,0,0,false,nsubj,false,false
5,12,1,1,1,false,PRON-VERB-CONJ-VERB-VERB-ADV-VERB-ADP,false,false,0,true,true,false,false,0,0,false,nsubj,false,false
39,42,4,6,1,false,VERB-VERB-ADP-VERB-NOUN-NOUN-PUNCT-ABS,false,false,0,true,false,false,false,0,0,false,iobj,false,false
17,26,3,4,2,false,DET-NOUN-PUNCT-ADP-VERB-VERB-ADP-DET,false,false,0,false,true,false,false,0,2,false,nsubj,false,false
7,8,1,2,0,false,VERB-PRON-ADP-VERB-PUNCT-ABS-ABS-ABS,false,false,0,true,false,false,false,0,0,false,dobj,false,false
17,28,3,5,3,false,NOUN-PUNCT-CONJ-VERB-ADP-ADV-PUNCT-ADP,false,true,0,true,false,false,false,0,0,false,dobj,false,false
24,28,3,8,0,false,PUNCT-ADP-PRON-VERB-VERB-ADV-ADV-PUNCT,false,false,0,true,true,false,false,0,0,false,nsubj,false,false
7,8,1,1,0,false,NOUN-VERB-CONJ-VERB-PUNCT-ABS-ABS-ABS,false,false,0,true,false,false,false,0,0,false,dobj,false,false
13,14,3,3,0,true,VERB-DET-NOUN-ADP-PUNCT-ABS-ABS-ABS,false,false,0,false,false,false,false,0,0,false,prep_of,false,false
17,18,4,3,0,true,VERB-DET-NOUN-ADP-PUNCT-ABS-ABS-ABS,false,false,0,false,false,false,false,0,0,false,prep_of,false,false
8,10,2,1,0,true,VERB-ADP-VERB-VERB-ADP-PUNCT-ABS-ABS,false,false,0,true,false,false,false,0,0,false,dobj,false,false
16,20,2,4,1,false,VERB-ADV-PROPN-VERB-ADP-PRON-NOUN-PUNCT,false,true,0,true,false,false,false,0,0,false,dobj,false,false
1,21,2,0,6,false,ABS-ABS-ABS-ABS-VERB-PRON-ADV-DET,false,false,2,false,true,false,false,17,6,false,nsubj,false,false
9,21,2,3,3,false,DET-ADJ-PUNCT-ADP-VERB-DET-NOUN-ADP,false,false,1,false,true,false,false,9,3,false,nsubj,false,false
5,6,1,1,0,false,VERB-PRON-ADV-VERB-PUNCT-ABS-ABS-ABS,false,false,0,true,false,false,false,0,0,false,dobj,false,false
12,17,5,2,1,false,VERB-PUNCT-ADV-PUNCT-VERB-ADV-VERB-PRON,false,false,0,false,true,false,false,0,0,false,nsubj,false,false
8,9,1,2,0,true,VERB-ADP-VERB-ADP-PUNCT-ABS-ABS-ABS,false,false,0,false,false,false,false,0,0,false,prep_with,false,false
5,6,1,1,0,false,VERB-PRON-ADV-VERB-PUNCT-ABS-ABS-ABS,false,false,0,true,false,false,false,0,0,false,dobj,false,false
3,9,3,0,2,false,ABS-ABS-ADV-PUNCT-VERB-DET-PUNCT-ADP,false,false,0,false,true,false,false,0,3,false,nsubj,false,false
6,7,1,1,0,true,VERB-ADV-ADJ-ADP-PUNCT-ABS-ABS-ABS,false,false,0,false,false,false,false,0,0,false,dep,false,false
3,8,1,1,1,false,ABS-ABS-PRON-VERB-ADP-ADP-DET-NOUN,false,false,0,true,false,false,false,0,1,false,dobj,false,false
1,22,3,0,4,false,ABS-ABS-ABS-ABS-VERB-DET-ADJ-ADJ,false,false,3,false,true,false,false,0,5,false,nsubj,false,false
15,22,3,3,1,false,ADJ-PUNCT-ADP-ADP-VERB-VERB-ADP-ADP,false,false,0,false,true,false,false,0,2,false,nsubj,false,false
5,12,2,1,2,false,ADP-DET-NOUN-PUNCT-VERB-DET-ADJ-NOUN,false,false,1,false,true,false,false,0,4,false,nsubj,false,false
10,16,5,3,1,false,ADJ-NOUN-PUNCT-CONJ-VERB-VERB-ADP-PUNCT,false,false,0,false,true,false,false,0,0,false,nsubjpass,false,false
11,30,10,2,5,false,PUNCT-PROPN-PUNCT-PUNCT-VERB-VERB-PROPN-PUNCT,false,false,0,false,true,false,false,0,0,false,nsubj,false,false
18,30,10,4,3,false,PROPN-PUNCT-PUNCT-CONJ-VERB-VERB-PROPN-PUNCT,false,false,0,false,true,false,false,0,0,false,nsubj,false,false
24,30,10,6,1,false,VERB-PROPN-PUNCT-PUNCT-ADV-VERB-ADV-DET,false,false,0,false,false,false,false,0,0,false,nsubj,false,false
1,12,3,0,1,false,ABS-ABS-ABS-ABS-VERB-DET-PROPN-PUNCT,false,false,0,false,true,false,false,0,9,false,nsubj,false,false
9,12,3,2,0,false,PUNCT-PUNCT-ADV-VERB-VERB-ADP-PUNCT-ABS,false,false,0,true,true,false,false,0,1,false,nsubj,false,false
1,7,1,0,2,false,ABS-ABS-ABS-ABS-VERB-DET-NOUN-ADP,false,false,0,false,true,false,false,0,3,false,nsubj,false,true
13,25,5,3,2,true,PROPN-ADP-VERB-ADP-PUNCT-CONJ-PUNCT-ADP,false,false,1,false,false,false,false,0,3,false,prep_for,false,false
11,17,3,3,2,false,PUNCT-ADP-PRON-VERB-ADP-NOUN-ADP-DET,false,true,0,true,false,false,false,0,0,false,dobj,false,false
15,18,5,3,0,false,VERB-PRON-VERB-ADV-VERB-VERB-PUNCT-ABS,false,false,0,false,true,false,false,0,0,false,nsubjpass,false,false
19,27,9,4,1,false,PUNCT-PUNCT-PUNCT-ADP-VERB-VERB-ADJ-PUNCT,false,false,2,false,true,false,false,0,0,false,nsubj,false,false
8,25,5,1,4,false,PUNCT-ADV-PRON-VERB-PUNCT-PRON-VERB-PUNCT,false,false,0,true,false,false,false,12,4,false,dobj,false,false
10,25,5,2,3,false,PRON-VERB-PRON-PUNCT-VERB-PUNCT-ADP-PRON,false,false,0,false,true,false,false,10,2,false,nsubj,false,false
24,25,5,5,0,true,VERB-ADP-VERB-ADP-PUNCT-ABS-ABS-ABS,false,false,0,false,false,false,false,0,0,false,prep_of,false,false
6,11,1,1,1,false,NOUN-VERB-CONJ-VERB-ADV-ADP-PROPN-NOUN,false,false,0,true,false,false,false,0,1,false,dobj,false,false
10,21,3,1,2,false,VERB-VERB-ADJ-PUNCT-VERB-ADV-ADP-DET,false,false,1,false,true,false,false,0,2,false,nsubj,false,false
1,12,4,0,3,false,ABS-ABS-ABS-ABS-VERB-DET-ADJ-NOUN,false,false,1,false,true,false,false,0,0,false,nsubj,false,false
11,12,4,3,0,false,PUNCT-PUNCT-PRON-VERB-PUNCT-ABS-ABS-ABS,false,false,0,true,false,false,false,0,0,false,dobj,false,false
9,23,1,3,3,false,ADV-PRON-VERB-ADP-VERB-DET-ADJ-NOUN,false,false,1,false,true,false,false,0,4,false,nsubj,false,false
16,24,3,4,3,false,NOUN-PUNCT-VERB-ADP-VERB-VERB-ADP-ADP,false,false,0,false,true,false,false,0,3,false,nsubj,false,false
1,10,3,0,1,false,ABS-ABS-ABS-ABS-VERB-PUNCT-ADP-PRON,false,false,0,false,true,false,false,0,2,false,nsubjpass,false,false
10,11,1,3,0,true,X-NOUN-VERB-ADP-PUNCT-ABS-ABS-ABS,false,false,0,false,false,false,false,0,0,false,prep_on,false,false
29,32,4,6,1,false,VERB-ADV-CONJ-VERB-ADP-PRON-PUNCT-ABS,false,true,0,true,false,false,false,0,0,false,dobj,false,false
3,8,1,1,1,false,ABS-ABS-DET-NOUN-VERB-VERB-PRON-ADV,false,false,0,false,true,false,false,0,0,false,nsubj,false,false
10,11,1,3,0,true,PRON-VERB-ADP-ADP-PUNCT-ABS-ABS-ABS,false,false,0,false,false,false,false,0,0,false,prep_against,false,false
9,10,2,2,0,true,NOUN-ADP-VERB-ADP-PUNCT-ABS-ABS-ABS,false,false,0,false,false,false,false,0,0,false,prep_with,false,false
15,20,2,3,1,false,NOUN-NOUN-PUNCT-ADP-VERB-ADJ-ADJ-NOUN,false,false,2,false,true,false,false,0,0,false,nsubj,false,false
14,32,4,5,5,true,PRON-VERB-PRON-ADP-ADP-DET-NOUN-ADP,false,true,0,false,false,false,false,0,0,false,prep_with,false,false
25,35,2,7,2,false,NOUN-DET-VERB-ADP-VERB-VERB-VERB-ADP,false,false,0,false,true,false,false,0,4,false,nsubjpass,false,false
36,52,10,8,4,false,VERB-DET-NOUN-ADP-VERB-VERB-ADP-PRON,false,false,0,false,true,false,false,0,2,false,nsubjpass,false,false
1,8,2,0,1,false,ABS-ABS-ABS-ABS-VERB-VERB-VERB-PUNCT,false,false,0,false,true,false,false,0,0,false,nsubj,false,false
20,21,2,5,0,true,VERB-VERB-VERB-ADP-PUNCT-ABS-ABS-ABS,false,false,0,false,false,false,false,0,0,false,prep_with,false,false
1,14,1,0,2,false,ABS-ABS-ABS-ABS-VERB-ADV-VERB-VERB,false,false,0,false,true,false,false,0,4,false,nsubjpass,false,false
8,13,3,1,1,false,PUNCT-PRON-VERB-VERB-ADP-DET-NOUN-NOUN,false,true,0,true,false,false,false,0,0,false,dobj,false,false
6,11,1,1,1,false,VERB-ADV-VERB-ADP-VERB-VERB-ADP-PROPN,false,false,0,false,true,false,false,0,2,false,nsubjpass,false,false
8,14,2,2,1,false,PROPN-PUNCT-CONJ-ADP-VERB-VERB-ADP-PRON,false,false,0,false,true,false,false,0,2,false,nsubjpass,false,false
4,9,1,1,1,false,ABS-PROPN-ADV-VERB-VERB-VERB-ADP-PRON,false,false,0,true,true,false,false,0,2,false,nsubjpass,false,false
4,8,1,0,1,false,ABS-VERB-VERB-VERB-ADP-PRON-VERB-PUNCT,false,true,0,true,false,false,false,0,0,false,dobj,false,false
6,8,1,1,0,false,VERB-VERB-PRON-ADP-VERB-PUNCT-ABS-ABS,false,false,0,false,true,false,false,0,0,false,nsubj,false,false
6,14,3,1,2,false,PROPN-PUNCT-CONJ-ADV-VERB-PUNCT-VERB-PRON,false,false,0,false,true,false,false,0,0,false,conj_and,false,false
10,11,1,3,0,true,VERB-VERB-NOUN-ADP-PUNCT-ABS-ABS-ABS,false,false,0,false,false,false,false,0,0,false,prep_of,false,false
8,9,1,1,0,true,VERB-ADP-VERB-ADP-PUNCT-ABS-ABS-ABS,false,false,0,false,false,false,false,0,0,false,prep_for,false,false
15,16,1,4,0,true,PRON-ADP-VERB-ADP-PUNCT-ABS-ABS-ABS,false,false,0,false,false,false,false,0,0,false,prep_for,false,false
6,7,1,1,0,false,VERB-PRON-ADV-VERB-PUNCT-ABS-ABS-ABS,false,false,0,true,false,false,false,0,0,false,dobj,false,false
5,7,1,1,1,false,VERB-PRON-ADV-VERB-PRON-PUNCT-ABS-ABS,false,false,0,true,false,false,false,0,0,false,iobj,false,false
8,9,1,2,0,false,VERB-ADV-PRON-VERB-PUNCT-ABS-ABS-ABS,false,false,0,true,false,false,false,0,0,false,dobj,false,false
3,10,2,0,2,false,ABS-ABS-INTJ-PUNCT-VERB-ADP-DET-NOUN,false,false,0,false,true,false,false,0,1,false,nsubj,false,false
1,13,2,0,2,false,ABS-ABS-ABS-ABS-VERB-VERB-ADP-NOUN,false,false,1,false,true,false,false,0,2,false,nsubjpass,false,false
8,12,1,1,1,false,VERB-ADV-ADV-ADP-VERB-ADP-PROPN-PUNCT,false,false,0,false,true,false,false,0,1,false,nsubj,false,false
1,11,3,0,2,false,ABS-ABS-ABS-ABS-VERB-PUNCT-ADP-NOUN,false,false,0,false,true,false,false,0,2,false,nsubj,false,false
30,36,4,8,2,false,PUNCT-ADV-ADP-VERB-ADP-DET-NOUN-ADP,false,true,0,true,false,false,false,0,0,false,dobj,false,false
31,32,2,8,0,false,ADP-DET-NOUN-VERB-PUNCT-ABS-ABS-ABS,false,false,0,true,false,false,false,0,0,false,dobj,false,false
1,7,1,0,1,false,ABS-ABS-ABS-ABS-VERB-VERB-VERB-ADP,false,false,0,false,true,false,false,0,3,false,nsubjpass,false,false
2,30,1,0,9,false,ABS-ABS-ABS-VERB-ADV-VERB-PRON-ADP,false,false,2,true,false,false,false,25,3,false,nsubj,false,false
21,30,1,7,2,true,VERB-DET-NOUN-ADP-ADP-DET-ADJ-NOUN,false,true,1,false,false,false,false,6,0,false,prep_of,false,false
5,9,2,1,1,false,ADP-ADJ-NOUN-PUNCT-VERB-NOUN-NOUN-PUNCT,false,false,0,false,true,false,false,0,0,false,nsubj,false,false
4,9,2,1,1,false,ABS-PRON-VERB-VERB-PUNCT-VERB-ADV-PRON,false,false,0,true,false,false,false,0,0,false,nsubj,false,false
19,20,1,5,0,true,ADP-PRON-NOUN-ADP-PUNCT-ABS-ABS-ABS,false,false,0,false,false,false,false,0,0,false,prep_on,false,false
6,8,1,0,0,false,ADV-VERB-PRON-VERB-ADP-PUNCT-ABS-ABS,false,false,0,true,false,false,false,0,0,false,dobj,false,false
6,28,2,2,5,false,DET-VERB-ADV-ADP-VERB-ADV-ADV-PRON,false,false,0,false,true,false,false,0,9,false,nsubj,false,false
15,28,2,4,3,false,NOUN-PUNCT-CONJ-VERB-ADP-PRON-NOUN-ADP,false,true,0,true,false,false,false,0,0,false,dobj,false,false
20,28,2,6,1,false,ADP-PRON-NOUN-ADP-VERB-VERB-ADP-ADP,false,false,0,false,true,false,false,0,2,false,nsubjpass,false,false
6,15,2,1,2,false,PUNCT-PRON-VERB-ADP-VERB-VERB-DET-NOUN,false,false,0,false,true,false,false,0,0,false,nsubj,false,false
20,31,2,5,2,false,ADJ-NUM-PUNCT-CONJ-VERB-VERB-ADP-DET,false,false,2,false,true,false,false,0,2,false,nsubjpass,false,false
4,17,2,0,2,false,ABS-ADV-ADV-VERB-ADV-ADJ-PUNCT-CONJ,false,false,2,true,false,false,false,0,7,false,nsubj,false,false
13,17,2,2,0,false,DET-ADJ-NOUN-ADP-VERB-ADV-ADJ-PUNCT,false,false,1,false,true,false,false,0,0,false,prep_of,false,false
11,13,1,3,0,false,VERB-VERB-CONJ-VERB-ADV-PUNCT-ABS-ABS,false,false,0,true,false,false,false,0,0,false,dobj,false,false
18,27,2,6,1,false,VERB-PUNCT-CONJ-DET-CONJ-PRON-ADJ-NOUN,false,false,1,false,false,false,true,0,0,false,nsubjpass,false,false
34,40,4,9,1,false,DET-NOUN-PUNCT-CONJ-VERB-VERB-VERB-ADP,false,false,0,false,true,false,false,0,3,false,nsubjpass,false,false
12,13,2,3,0,true,ADP-DET-NOUN-ADP-PUNCT-ABS-ABS-ABS,false,false,0,false,false,false,false,0,0,false,prep_of,false,false
6,25,7,1,2,false,PRON-ADV-VERB-ADP-VERB-DET-ADJ-NOUN,false,false,3,false,true,false,false,0,0,false,nsubj,false,false
3,12,1,1,3,false,ABS-ABS-PRON-VERB-ADP-PRON-ADP-PRON,false,false,1,true,false,false,false,0,2,false,dobj,false,false
7,12,1,3,1,false,PRON-ADP-PRON-ADP-VERB-PRON-ADJ-NOUN,false,false,1,false,true,false,false,0,0,false,nsubj,false,false
1,9,1,0,1,false,ABS-ABS-ABS-ABS-VERB-ADV-ADV-ADP,false,false,0,false,true,false,false,0,3,false,nsubj,false,false
11,24,3,3,3,true,VERB-DET-NOUN-ADP-ADP-PRON-ADJ-NOUN,false,true,1,false,false,false,false,0,0,false,prep_on,false,false
13,16,6,2,1,false,NOUN-PUNCT-VERB-VERB-ADP-PRON-PUNCT-ABS,false,false,0,true,false,false,false,0,0,false,dobj,false,false
11,12,2,3,0,false,NOUN-PUNCT-PRON-VERB-PUNCT-ABS-ABS-ABS,false,false,0,true,false,false,false,0,0,false,dobj,false,false
29,36,4,6,1,false,VERB-ADV-ADV-ADP-VERB-VERB-ADV-DET,false,false,0,false,true,false,false,0,0,false,nsubj,false,false
12,32,2,3,5,false,ADV-PUNCT-PRON-VERB-VERB-ADP-DET-NOUN,false,false,1,true,true,false,false,0,1,false,nsubj,false,true
13,17,1,4,1,false,PRON-VERB-ADV-VERB-ADP-ADJ-NOUN-PUNCT,false,true,1,true,false,false,false,0,0,false,dep,false,false
5,21,4,1,4,false,CONJ-VERB-PRON-VERB-ADP-PRON-PRON-VERB,false,true,1,true,false,false,false,0,0,false,dep,false,false
8,21,4,3,2,false,VERB-PRON-ADP-PRON-VERB-PUNCT-PUNCT-PUNCT,false,false,1,false,true,false,false,0,7,false,nsubj,false,false
12,27,2,3,5,true,ADV-PRON-NOUN-ADP-PUNCT-ADP-PRON-VERB,false,false,1,false,false,false,false,0,1,false,prep_for,false,false
15,27,2,4,4,false,ADP-PRON-PUNCT-ADP-VERB-PRON-PRON-VERB,false,false,1,false,true,false,false,0,0,false,nsubj,false,false
25,27,2,8,0,false,ADJ-NOUN-CONJ-VERB-VERB-PUNCT-ABS-ABS,false,false,0,true,true,false,false,0,0,false,dobj,false,false
15,16,1,3,0,false,VERB-ADV-ADV-VERB-PUNCT-ABS-ABS-ABS,false,false,0,true,false,false,false,0,0,false,dobj,false,false
3,20,3,1,5,false,ABS-ABS-PRON-VERB-ADP-PUNCT-CONJ-NOUN,false,false,0,true,false,false,false,0,14,false,dobj,false,false
5,10,1,1,1,false,PRON-VERB-ADV-VERB-ADP-ADP-ADV-NOUN,false,false,0,true,false,false,false,0,1,false,dobj,false,false
20,23,6,5,1,false,PUNCT-PUNCT-PUNCT-CONJ-VERB-PRON-PUNCT-ABS,false,false,0,false,true,false,false,0,0,false,nsubj,false,false
34,35,5,8,0,false,VERB-ADP-ADP-VERB-PUNCT-ABS-ABS-ABS,false,false,0,true,false,false,false,0,0,false,dobj,false,false
3,6,1,1,1,false,ABS-ABS-PRON-VERB-ADP-PROPN-PUNCT-ABS,false,true,0,true,false,false,false,0,0,false,dobj,false,false
10,18,3,3,2,false,ADV-ADV-PUNCT-ADP-VERB-NOUN-ADP-VERB,false,false,0,false,true,false,false,2,4,false,nsubj,false,false
13,21,2,4,2,false,ADP-PRON-VERB-ADP-VERB-ADV-ADV-ADV,false,false,0,false,true,false,false,0,0,false,nsubj,false,false
20,21,2,6,0,false,ADV-ADV-PRON-VERB-PUNCT-ABS-ABS-ABS,false,false,0,true,false,false,false,0,0,false,dobj,false,false
4,40,8,1,10,false,ABS-PROPN-ADV-VERB-PUNCT-ADP-PROPN-PUNCT,false,false,2,true,false,false,false,0,1,false,dobj,false,false
12,16,2,3,0,false,NOUN-PUNCT-CONJ-VERB-ADP-VERB-VERB-PUNCT,false,false,0,true,false,false,false,0,0,false,dobj,false,false
5,15,3,1,2,false,PRON-VERB-ADV-VERB-VERB-PUNCT-ADP-PRON,false,false,1,true,true,false,false,0,2,false,nsubj,false,false
33,40,4,8,1,false,NOUN-NOUN-PUNCT-ADV-VERB-VERB-ADV-ADP,false,false,0,false,true,false,false,0,3,false,nsubjpass,false,false
5,6,1,1,0,false,PRON-VERB-ADV-VERB-PUNCT-ABS-ABS-ABS,false,false,0,true,false,false,false,0,0,false,dobj,false,false
9,11,2,1,0,false,VERB-PUNCT-CONJ-VERB-ADV-PUNCT-ABS-ABS,false,false,0,true,false,false,false,0,0,false,nsubj,false,false
4,5,1,1,0,false,ABS-PROPN-ADV-VERB-PUNCT-ABS-ABS-ABS,false,false,0,true,false,false,false,0,0,false,dobj,false,false
1,29,3,0,8,false,ABS-ABS-ABS-ABS-VERB-ADV-ADJ-PUNCT,false,false,3,false,true,false,false,0,9,false,nsubj,false,false
6,29,3,1,7,false,VERB-ADV-ADJ-PUNCT-VERB-DET-ADJ-NOUN,false,false,2,false,true,false,false,0,4,false,nsubj,false,false
36,45,5,9,2,false,ADP-PUNCT-VERB-VERB-ADP-DET-NOUN-ADP,false,true,1,true,false,false,false,0,0,false,dobj,false,false
9,16,1,2,2,false,ADJ-NOUN-CONJ-VERB-ADP-DET-NOUN-ADP,false,true,0,true,false,false,false,0,0,false,dobj,false,false
19,24,3,5,0,false,NOUN-PUNCT-CONJ-VERB-ADP-ADV-CONJ-ADV,false,false,0,true,false,false,false,0,0,false,dobj,false,false
7,8,1,2,0,false,DET-NOUN-ADP-VERB-PUNCT-ABS-ABS-ABS,false,false,0,true,false,false,false,0,0,false,dobj,false,false
1,11,4,0,1,false,ABS-ABS-ABS-ABS-VERB-ADV-ADV-PUNCT,false,false,0,false,true,false,false,0,6,false,nsubj,false,false
33,35,4,9,0,true,VERB-ADV-DET-ADP-PUNCT-PUNCT-ABS-ABS,false,false,0,false,false,false,false,0,0,false,prep_of,false,false
27,35,3,6,1,false,VERB-PUNCT-CONJ-VERB-ADP-VERB-VERB-ADP,false,false,1,true,false,false,false,0,3,false,dobj,false,false
23,25,2,5,0,false,ADP-DET-NOUN-ADP-VERB-PUNCT-ABS-ABS,false,false,0,false,true,false,false,0,0,false,nsubj,false,false
2,16,2,0,4,false,ABS-ABS-ABS-VERB-VERB-DET-ADJ-ADJ,false,false,2,true,true,false,false,0,4,false,nsubj,false,false
11,16,2,3,1,false,ADP-PRON-NOUN-PUNCT-VERB-ADJ-ADP-PROPN,false,false,1,false,true,false,false,0,2,false,nsubj,false,false
2,16,3,0,5,false,ABS-ABS-ABS-ADP-VERB-PUNCT-PRON-VERB,false,false,0,false,true,false,false,0,11,false,nsubj,false,false
15,16,3,5,0,true,ADV-DET-NOUN-ADP-PUNCT-ABS-ABS-ABS,false,false,0,false,false,false,false,0,0,false,prep_of,false,false
5,6,1,1,0,false,ADV-VERB-PRON-VERB-PUNCT-ABS-ABS-ABS,false,false,0,true,false,false,false,0,0,false,dobj,false,false
5,28,5,2,5,false,PROPN-PRON-VERB-ADP-VERB-VERB-ADV-ADJ,false,false,2,false,true,false,false,4,10,false,nsubj,false,false
17,28,5,5,2,true,ADP-VERB-PRON-ADP-PUNCT-CONJ-PRON-VERB,false,false,1,false,false,false,false,0,0,false,prep_with,false,false
20,28,5,6,1,false,ADP-PRON-PUNCT-CONJ-VERB-ADJ-PUNCT-PUNCT,false,false,1,false,true,false,false,0,0,false,nsubj,false,false
1,7,1,0,1,false,ABS-ABS-ABS-ABS-VERB-ADV-ADJ-ADP,false,false,1,false,true,false,false,0,3,false,nsubj,false,false
9,14,1,3,2,false,NOUN-ADP-NOUN-ADV-VERB-ADP-PROPN-X,false,false,0,false,true,false,false,0,1,false,nsubj,false,false
16,20,2,5,1,false,PRON-VERB-VERB-VERB-ADP-DET-NOUN-PUNCT,false,true,0,true,false,false,false,0,0,false,dobj,false,false
3,8,2,0,1,false,ABS-ABS-INTJ-PUNCT-VERB-DET-ADJ-NOUN,false,false,1,false,true,false,false,0,0,false,nsubj,false,false
15,21,2,4,1,false,VERB-VERB-ADP-VERB-ADV-PUNCT-CONJ-ADP,false,false,0,true,false,false,false,0,3,false,dobj,false,false
12,14,1,4,0,false,ADP-PRON-VERB-VERB-ADP-PUNCT-ABS-ABS,false,false,0,true,false,false,false,0,0,false,dobj,false,false
3,33,5,1,7,false,ABS-ABS-PROPN-VERB-PUNCT-CONJ-VERB-ADJ,false,false,1,true,false,false,false,0,4,false,dobj,false,false
17,26,2,4,4,false,NOUN-ADV-PRON-VERB-ADP-ADV-ADV-PRON,false,true,0,true,false,false,false,0,0,false,dobj,false,false
25,26,2,8,0,true,PRON-VERB-NOUN-ADP-PUNCT-ABS-ABS-ABS,false,false,0,false,false,false,false,0,0,false,prep_of,false,false
18,23,4,3,1,false,PUNCT-ADP-ADP-VERB-ADP-PRON-ADJ-NOUN,false,true,1,true,false,false,false,0,0,false,dobj,false,false
10,25,2,3,3,false,ADP-PRON-PUNCT-ADP-VERB-ADP-PRON-NOUN,false,false,0,false,true,false,false,0,1,false,nsubj,false,false
7,15,2,2,2,false,DET-NOUN-ADP-VERB-PUNCT-CONJ-PRON-VERB,false,false,0,true,false,false,false,0,0,false,dobj,false,false
14,15,2,4,0,false,PRON-VERB-ADV-VERB-PUNCT-ABS-ABS-ABS,false,false,0,true,false,false,false,0,0,false,xcomp,false,false
7,15,3,1,2,false,DET-DET-NOUN-PUNCT-VERB-ADP-DET-NOUN,false,false,0,false,true,false,false,0,1,false,nsubj,false,false
9,12,2,2,0,false,PROPN-PUNCT-CONJ-VERB-ADV-ADV-PUNCT-ABS,false,false,0,true,false,false,false,0,0,false,nsubj,false,false
16,27,1,3,4,false,NOUN-ADP-ADP-VERB-ADV-ADV-PRON-VERB,false,false,0,true,false,false,false,7,5,false,dobj,false,false
26,27,1,7,0,false,ADP-NOUN-ADP-VERB-PUNCT-ABS-ABS-ABS,false,false,0,true,false,false,false,0,0,false,dobj,false,false
34,52,4,8,5,false,CONJ-VERB-VERB-VERB-ADV-PUNCT-CONJ-ADP,false,false,0,true,false,false,false,0,3,false,dobj,false,false
51,52,4,13,0,false,ADV-VERB-PRON-VERB-PUNCT-ABS-ABS-ABS,false,false,0,true,false,false,false,0,0,false,dobj,false,false
12,17,2,2,1,false,DET-NOUN-PUNCT-VERB-ADP-DET-NOUN-VERB,false,true,0,true,false,false,false,0,0,false,dep,false,false
6,31,3,2,4,false,NOUN-VERB-ADJ-ADV-VERB-PUNCT-ADP-DET,false,false,2,false,true,false,false,0,2,false,nsubj,false,false
22,31,3,5,1,false,DET-ADJ-NOUN-PUNCT-VERB-ADV-ADJ-PRON,false,false,1,false,true,false,false,0,0,false,nsubj,false,false
15,21,7,2,1,false,NUM-PUNCT-ADP-VERB-ADP-DET-PUNCT-ADJ,false,true,1,true,false,false,false,0,0,false,dobj,false,false
1,7,1,0,1,false,ABS-ABS-ABS-ABS-VERB-DET-ADV-ADJ,false,false,1,false,true,false,false,0,0,false,nsubj,false,false
1,16,3,0,3,false,ABS-ABS-ABS-ABS-VERB-PUNCT-ADP-NOUN,false,false,0,false,true,false,false,0,2,false,nsubj,false,false
7,9,1,2,0,false,VERB-ADP-PRON-VERB-VERB-PUNCT-ABS-ABS,false,false,0,true,true,false,false,0,0,false,nsubj,false,false
10,13,1,3,0,false,VERB-PRON-NOUN-ADP-VERB-ADV-PUNCT-ABS,false,false,0,false,true,false,false,0,0,false,nsubj,false,false
6,9,1,1,1,false,VERB-ADV-ADJ-ADP-VERB-PROPN-PUNCT-ABS,false,false,0,false,true,false,false,0,0,false,nsubj,false,false
5,13,2,2,1,false,PROPN-PRON-VERB-VERB-PUNCT-CONJ-PRON-VERB,false,false,1,true,false,false,false,4,0,false,dobj,false,false
